Last changed by,Oper. System Status,Order,Order Type,Activity,Operation WorkCenter,Operation short text,Description,Functional Location,Number of workers,planned Work,Actual work,Total planned costs,Total actual costs,Scheduled finish,Scheduled start
R_CPS_RFC,CNF  ORSP TECO,62666923,72FC,0020,NEL-M8-2,Cut & remove 152 trunion support,(CRV)152 x 152 trunnion support (corrode,GB.NEL.B0205888,2,16,16,"3,112.01","2,976.01",3/3/2023,3/2/2023
R_CPS_RFC,CNF  ORSP TECO,62666923,72FC,0030,NEL-M8-2,Fab new trunion support,(CRV)152 x 152 trunnion support (corrode,GB.NEL.B0205888,2,20,20,"3,112.01","2,976.01",3/3/2023,3/2/2023
R_CPS_RFC,CNF  TECO,62666923,72FC,0040,NEL-V1-2,Paint new trunnion support,(CRV)152 x 152 trunnion support (corrode,GB.NEL.B0205888,1,4,4,"3,112.01","2,976.01",3/3/2023,3/2/2023
R_CPS_RFC,CNF  ORSP TECO,62666923,72FC,0050,NEL-M8-2,Install new trunion support,(CRV)152 x 152 trunnion support (corrode,GB.NEL.B0205888,2,18,18,"3,112.01","2,976.01",3/3/2023,3/2/2023
R_CPS_RFC,CNF  ORSP TECO,62666923,72FC,0060,NEL-S1-2,Remove scaffold,(CRV)152 x 152 trunnion support (corrode,GB.NEL.B0205888,2,8,8,"3,112.01","2,976.01",3/3/2023,3/2/2023
R_CPS_RFC,CNF  TECO,62666923,72FC,0070,NEL-ZF-S,Close out MCDR NEL-2023-130_PS,(CRV)152 x 152 trunnion support (corrode,GB.NEL.B0205888,1,1,1,"3,112.01","2,976.01",3/3/2023,3/2/2023
GBCMFC,DLT  TECO,62289312,72FC,0010,NEL-S1-2,Erect Scaffold,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,2,8,0,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBCMFC,CNF  ORSP TECO,62289312,72FC,0020,NEL-E0-2,Isolate K-8033 Motor / disconnect tails,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,1,2,2,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBCMFC,CNF  ORSP TECO,62289312,72FC,0025,NEL-Z8-2,Rigging assistance,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,1,3,3,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBCMFC,CNF  ORSP TECO,62289312,72FC,0030,NEL-M0-2,Replace K-8023 vent fan motor,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,2,10,10,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBCMFC,CNF  ORSP TECO,62289312,72FC,0040,NEL-E0-2,Re-connect tails / de-isolate motor,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,1,2,2,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBCMFC,CNF  ORSP TECO,62289312,72FC,0050,NEL-E0-2,KM-8023 DFT and Test Run,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,1,1,1,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBCMFC,DLT  TECO,62289312,72FC,0060,NEL-E0-2,KM-8023 re isolate,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,1,1,0,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBCMFC,DLT  TECO,62289312,72FC,0070,NEL-M0-2,KM-8023 Check belt tension,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,1,2,0,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBCMFC,DLT  TECO,62289312,72FC,0080,NEL-E0-2,KM-8023 De-isolation,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,1,1,0,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBCMFC,DLT  TECO,62289312,72FC,0085,NEL-M0-2,Dismantle Scaffold,Replace K-8023 vent fan motor,GB.NEL.NE-KM-8023,2,4,0,"3,234.98","3,876.40",3/4/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315355,72FP,0030,NEL-S1-2,(1) ERECT SCAFF FOR ACCESS TO FT-50002,(1) LP FLARE VERIFICATION (C4),GB.NEL.E1441001,3,33,32.5,"14,880.15","23,007.54",3/7/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315355,72FP,0040,NEL-I1-7,(1) LP FLARE VERIFICATION CHECK (C4),(1) LP FLARE VERIFICATION (C4),GB.NEL.E1441001,1,10,10,"14,880.15","23,007.54",3/7/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315355,72FP,0050,NEL-ZB-X,(1) PANAMETRICS VENDOR ASSIST,(1) LP FLARE VERIFICATION (C4),GB.NEL.E1441001,1,10,10,"14,880.15","23,007.54",3/7/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315355,72FP,0060,NEL-M0-2,(1) MECH ASSIST TO REMAKE FLANGE,(1) LP FLARE VERIFICATION (C4),GB.NEL.E1441001,1,3,3,"14,880.15","23,007.54",3/7/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315355,72FP,0070,NEL-ZA-C,(1)TORQUING OF FLANGE BOLTS FOR FT-50002,(1) LP FLARE VERIFICATION (C4),GB.NEL.E1441001,1,2,2,"14,880.15","23,007.54",3/7/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315355,72FP,0080,NEL-S1-2,(1) DISMANTLE SCAFF FOR ACCESS TO FT-500,(1) LP FLARE VERIFICATION (C4),GB.NEL.E1441001,3,30,30,"14,880.15","23,007.54",3/7/2023,3/3/2023
GBDCQA,CNF  EOPD ORSP TECO,62315355,72FP,0090,NEL-I1-7,Vendor to attend platform,(1) LP FLARE VERIFICATION (C4),GB.NEL.E1441001,0,0,0,"14,880.15","23,007.54",3/7/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315357,72FP,0030,NEL-S1-2,(1) ERECT SCAFF FOR ACCESS TO FT-50003,(1) HP FLARE VERIFICATION (C4),GB.NEL.NE-FT-50003,3,33,33,"2,021.14","2,029.74",3/6/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315357,72FP,0040,NEL-I1-7,(1) HP FLARE VERIFICATION CHECK (C4),(1) HP FLARE VERIFICATION (C4),GB.NEL.NE-FT-50003,1,10,10,"2,021.14","2,029.74",3/6/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315357,72FP,0050,NEL-ZB-X,(1) PANAMETRICS VENDOR ASSIST,(1) HP FLARE VERIFICATION (C4),GB.NEL.NE-FT-50003,1,10,10,"2,021.14","2,029.74",3/6/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315357,72FP,0060,NEL-M0-2,(1) MECH ASSIST TO REMAKE FLANGE,(1) HP FLARE VERIFICATION (C4),GB.NEL.NE-FT-50003,1,3,3,"2,021.14","2,029.74",3/6/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315357,72FP,0070,NEL-ZA-C,(1)TORQUING OF FLANGE BOLTS FOR FT-50003,(1) HP FLARE VERIFICATION (C4),GB.NEL.NE-FT-50003,1,2,2,"2,021.14","2,029.74",3/6/2023,3/3/2023
GBDCQA,CNF  ORSP TECO,62315357,72FP,0080,NEL-S1-2,(1) DISMANTLE SCAFF FOR ACCESS TO FT-500,(1) HP FLARE VERIFICATION (C4),GB.NEL.NE-FT-50003,3,6,6,"2,021.14","2,029.74",3/6/2023,3/3/2023
R_CPS_RFC,CNF  ORSP TECO,62561772,72FP,0010,NEL-M0-2,(M) HYDRAULIC POWER UNIT MONTHLY MAINTEN,"(M,Q,1) ZA-9700 HPU INSPECT",GB.NEL.D0206601,1,2,2,80,80,3/3/2023,3/3/2023
R_CPS_RFC,CNF  PRT  TECO,62561785,72FP,0020,NEL-M0-2,(M) CARRY OUT VIBRATION MONITORING,"(W,M) K-7004 WEEKLY INSPECTION",GB.NEL.NE-K-7004,1,1,1,40,40,3/3/2023,3/3/2023
R_CPS_RFC,CNF  PRT  TECO,62561861,72FP,0010,NEL-O2,(M) PLANTLUB6 TAKE OIL SAMPLE,(M) LUB OIL SAMPLE ROUTINE 3,GB.NEL.NE-K-7004,1,1,1,0.01,0.01,3/3/2023,3/3/2023
GBCMFC,CNF  ORSP PRT  TECO,62562998,72FP,0010,NEL-S1-2,(1) ERECT ACCESS SCAFFOLDING,"(1,2) FIRE PUMP P-6602 MAINTENANCE CHECK",GB.NEL.F0601003,3,30,30,"4,497.80","4,699.20",3/5/2023,3/3/2023
GBCMFC,CNF  PRT  TECO,62562998,72FP,0020,NEL-O2,(1) ISOLATE FIRE PUMP,"(1,2) FIRE PUMP P-6602 MAINTENANCE CHECK",GB.NEL.F0601003,1,1,1,"4,497.80","4,699.20",3/5/2023,3/3/2023
GBCMFC,CNF  ORSP PRT  TECO,62562998,72FP,0030,NEL-M0-2,(1) FIRE PUMP MAINTENANCE CHECK,"(1,2) FIRE PUMP P-6602 MAINTENANCE CHECK",GB.NEL.F0601003,2,20,20,"4,497.80","4,699.20",3/5/2023,3/3/2023
GBCMFC,CNF  ORSP PRT  TECO,62562998,72FP,0035,NEL-M0-2,(1) HYD START ACCU PRE-CHARGE PRES CHECK,"(1,2) FIRE PUMP P-6602 MAINTENANCE CHECK",GB.NEL.F0601003,1,2,2,"4,497.80","4,699.20",3/5/2023,3/3/2023
GBCMFC,CNF  ORSP PRT  TECO,62562998,72FP,0040,NEL-Z8-2,(1) RIGGING ASSISTANCE,"(1,2) FIRE PUMP P-6602 MAINTENANCE CHECK",GB.NEL.F0601003,2,10,10,"4,497.80","4,699.20",3/5/2023,3/3/2023
GBCMFC,CNF  ORSP PRT  TECO,62562998,72FP,0050,NEL-O2,(1) DE-ISOLATE FIRE PUMP,"(1,2) FIRE PUMP P-6602 MAINTENANCE CHECK",GB.NEL.F0601003,1,1,1,"4,497.80","4,699.20",3/5/2023,3/3/2023
GBCMFC,CNF  ORSP PRT  TECO,62562998,72FP,0060,NEL-S1-2,(1) DESCTRUCT SCAFFOLDING,"(1,2) FIRE PUMP P-6602 MAINTENANCE CHECK",GB.NEL.F0601003,1,6,6,"4,497.80","4,699.20",3/5/2023,3/3/2023
GBCMFC,CNF  ICHA ORSP QMDA TECO,62563362,72FP,0010,NEL-M0-2,(Q) TR SLIDING DOOR MAINTENANCE,(Q) TR SLIDING DOOR MAINTENANCE,GB.NEL.F0905002,1,10,10,400,400,3/4/2023,3/3/2023
R_CPS_RFC,CNF  PRT  TECO,62563364,72FP,0010,NEL-O1,(H) PIPELINE ESDV HYDRAULIC SAMPLING,(H) PIPELINE ESDV HYDRAULIC SAMPLING,GB.NEL.NE-XZV-10027,1,1,1,0.01,0.01,3/3/2023,3/3/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563567,72FP,0010,NEL-ZA-R,(2) HELIDECK FRICTION TEST,(2) HELIDECK FRICTION TEST,GB.NEL.K0301003,1,10,10,0.2,0.2,3/4/2023,3/3/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563567,72FP,0020,NEL-ZA-R,full filter change,(2) HELIDECK FRICTION TEST,GB.NEL.K0301003,1,5,5,0.2,0.2,3/4/2023,3/3/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563567,72FP,0030,NEL-ZA-R,delivery hose and couplings annual chang,(2) HELIDECK FRICTION TEST,GB.NEL.K0301003,1,5,5,0.2,0.2,3/4/2023,3/3/2023
R_CPS_RFC,CNF  ORSP TECO,62563897,72FP,0010,NEL-S1-2,(W) INSPECT AND TAG SCAFFOLD,(W) SCAFFOLD INSPECTION AND TAGGING,GB.NEL,1,22,18,748,612,3/5/2023,3/3/2023
R_CPS_RFC,CNF  PRT  TECO,62606206,72FP,0010,NEL-O2,(W) POT WATER DEADLEG FLUSHING,(W) POT WATER DEADLEG FLUSHING,GB.NEL.E0401,1,2,2,0.08,0.08,3/4/2023,3/3/2023
R_CPS_RFC,CNF  PRT  TECO,62606206,72FP,0020,NEL-O2,(W) FLUSH FEED TO HUMIDIFIER HH-8801/02,(W) POT WATER DEADLEG FLUSHING,GB.NEL.E0401,1,2,2,0.08,0.08,3/4/2023,3/3/2023
R_CPS_RFC,CNF  PRT  TECO,62606206,72FP,0030,NEL-O2,(W) FEED TO PIG LAUNCHER VIA TANK T1001,(W) POT WATER DEADLEG FLUSHING,GB.NEL.E0401,1,2,2,0.08,0.08,3/4/2023,3/3/2023
R_CPS_RFC,CNF  PRT  TECO,62606206,72FP,0040,NEL-O2,(W) DERRICK POTWTR SPLY (UNDER DRAG DRN),(W) POT WATER DEADLEG FLUSHING,GB.NEL.E0401,1,2,2,0.08,0.08,3/4/2023,3/3/2023
R_CPS_RFC,CNF  ORSP TECO,62608027,72FP,0010,NEL-I0-2,(W) A-78170 DAILY PSD/ESD FAULT FINDING,"(W,2W,M)TCI DAILY F&G/ESD/PSD/AAM/EPU CK",GB.NEL.F0102001,1,7,7,"1,520.00",280,3/5/2023,3/3/2023
R_CPS_RFC,CNF  ORSP TECO,62608027,72FP,0020,NEL-I0-2,(W) HONEYWELL AAM BAD ACTOR REVIEW,"(W,2W,M)TCI DAILY F&G/ESD/PSD/AAM/EPU CK",GB.NEL.F0102001,1,14,14,"1,520.00",280,3/5/2023,3/3/2023
R_CPS_RFC,CNF  ORSP TECO,62608027,72FP,0030,NEL-I0-2,(W) EPU DAILY READINGS,"(W,2W,M)TCI DAILY F&G/ESD/PSD/AAM/EPU CK",GB.NEL.F0102001,1,7,7,"1,520.00",280,3/5/2023,3/3/2023
R_CPS_RFC,CNF  ORSP TECO,62608027,72FP,0035,NEL-I0-2,(W)PES/TOTU/EMOC/FIT4/TCI-QUERIES&ACTION,"(W,2W,M)TCI DAILY F&G/ESD/PSD/AAM/EPU CK",GB.NEL.F0102001,1,10,4,"1,520.00",280,3/5/2023,3/3/2023
GBDBBG,DLT  TECO,61472645,72FC,0010,NEL-E0-2,Replace ZA-4200 Bank A cells,@ Replace ZA-4200 Bank B cells,GB.NEL.NE-ZA-4200,2,15,0,"34,824.80","48,642.26",3/5/2023,3/4/2023
GBDBBG,CNF  TECO,61472645,72FC,0020,NEL-E0-2,Replace ZA-4200 Bank B cells,@ Replace ZA-4200 Bank B cells,GB.NEL.NE-ZA-4200,2,15,20,"34,824.80","48,642.26",3/5/2023,3/4/2023
GBKSTN,CNF  TECO,62209730,72FC,0010,NEL-E0-2,Disconnect motor cable for HKEM-8804,Replace Fan Motor HKEM-8804,GB.NEL.NE-HKEM-8804,1,3,3,"1,000.10",602.1,3/5/2023,3/4/2023
GBKSTN,CNF  TECO,62209730,72FC,0020,NEL-M0-2,Removal/Replacement work motor HKEM-8804,Replace Fan Motor HKEM-8804,GB.NEL.NE-HKEM-8804,1,6,6,"1,000.10",602.1,3/5/2023,3/4/2023
GBKSTN,CNF  TECO,62209730,72FC,0030,NEL-E0-2,Reconnect motor cable for HKEM-8804,Replace Fan Motor HKEM-8804,GB.NEL.NE-HKEM-8804,1,3,3,"1,000.10",602.1,3/5/2023,3/4/2023
GBKSTN,CNF  TECO,62435333,72FC,0010,NEL-E0-2,Replace L-8343-6B-TH04 thermostat,Replace L-8343-6B-TH04 Trace heat thermo,GB.NEL.NE-L-8343-6B-TH04,1,6,8,240.01,633.6,3/4/2023,3/4/2023
GBKSTN,CNF  ICHA QMDA TECO,62561807,72FP,0010,NEL-E0-2,(1) L99213B/R  BATTERY DISCHARGE TEST,(1) L99213B/R BATTERY DISCHARGE TEST,GB.NEL.D0201616,1,5,8,200,0,3/4/2023,3/4/2023
GBKSTN,CNF  ICHA QMDA TECO,62561837,72FP,0010,NEL-E0-2,(M) NAVAID1 CHECK NAV AID OPERATION,(M) NAVAID1 CHECK NAV AID OPERATION,GB.NEL.F0801001,1,2,2,80,0,3/4/2023,3/4/2023
R_CPS_RFC,CNF  PRT  TECO,62561848,72FP,0010,NEL-O2,(M) HVAC LEV OPS CHECK,(M) HVAC LEV OPS CHECK,GB.NEL.F1004,1,2,2,0.02,0.02,3/4/2023,3/4/2023
TPGBGRA2,CNF  ICHA ORSP PRT  QMDA TECO,62561852,72FP,0010,NEL-ZA-R,(Q) HELIFUEL SYSTEM VENDOR VISIT,"(Q,H,1) HELIFUEL SYSTEM VENDOR VISIT",GB.NEL.K0302,1,12,12,0.12,0.12,3/5/2023,3/4/2023
R_CPS_RFC,CNF  PRT  TECO,62562580,72FP,0010,NEL-O1,(M) DIESEL SAMPLE FROM CENTRIFUGE,(M) DIESEL SAMPLE FROM CENTRIFUGE,GB.NEL.NE-P-5401,1,1,1,0.01,0.01,3/4/2023,3/4/2023
R_CPS_RFC,CNF  TECO,62562613,72FP,0010,NEL-ZF-S,(H) PIPEWORK SBC FAB'D SUPPORT BRACKETS,(H) PIPEWORK SBC FAB'D SUPPORT BRACKETS,GB.NEL.M02,1,10.5,10.5,0.11,0.11,3/5/2023,3/4/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62562729,72FP,0010,NEL-Z9-2,(M) VISUAL INSP OF BULK LOADING EQUIP,(M) VISUAL INSP OF BULK LOADING EQUIP,GB.NEL.G02,1,4,4,160,160,3/4/2023,3/4/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563491,72FP,0010,NEL-Z3-2,(2W) BUND MANAGEMENT,(2W) BUND MANAGEMENT,GB.NEL.A0301,2,6,6,240,240,3/4/2023,3/4/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563879,72FP,0010,NEL-Z3-2,(W) STAGNANT WATER CHECKS,(W) STAGNANT WATER CHECKS,GB.NEL.D0105,1,2,2,80,80,3/4/2023,3/4/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563898,72FP,0010,NEL-M5-5,(W) EAST CRANE MECH,"(W,M,Q,H) EAST CRANE MECH",GB.NEL.K0101001,1,5,5,20.05,20.05,3/4/2023,3/4/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563898,72FP,0020,NEL-S9-2,(W) ACCESS SAFETY - ACCESS TO BOOM,"(W,M,Q,H) EAST CRANE MECH",GB.NEL.K0101001,1,0.5,0.5,20.05,20.05,3/4/2023,3/4/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563899,72FP,0010,NEL-M5-5,(W) WEST CRANE MECH,"(W,M,Q,H) WEST CRANE MECH",GB.NEL.K0101002,1,5,5,20.05,20.05,3/4/2023,3/4/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563899,72FP,0020,NEL-S9-2,(W) ACCESS SAFETY - ACCESS TO BOOM,"(W,M,Q,H) WEST CRANE MECH",GB.NEL.K0101002,1,0.5,0.5,20.05,20.05,3/4/2023,3/4/2023
R_CPS_RFC,CNF  ORSP TECO,62563912,72FP,0010,NEL-I0-2,(W) PORTABLE GAS MONITOR CALIBRATION,(W) PORTABLE GAS MONITOR CALIBRATION,GB.NEL.F0911017,1,10,10,440,160,3/5/2023,3/4/2023
R_CPS_RFC,CNF  ORSP TECO,62563912,72FP,0020,NEL-I0-2,(W) ERT BASE PORTABLE GAS DETECTORS,(W) PORTABLE GAS MONITOR CALIBRATION,GB.NEL.F0911017,1,1,1,440,160,3/5/2023,3/4/2023
R_CPS_RFC,CNF  TECO,62563925,72FP,0010,NEL-E0-2,(W) CONDUCT EPI AUDIT,(W) EPI AUDITS,GB.NEL.E02,1,8,8,640,0,3/5/2023,3/4/2023
R_CPS_RFC,CNF  TECO,62563925,72FP,0020,NEL-I0-2,(W) CONDUCT EPI AUDIT,(W) EPI AUDITS,GB.NEL.E02,1,8,8,640,0,3/5/2023,3/4/2023
R_CPS_RFC,CNF  PRT  TECO,62563927,72FP,0010,NEL-O2,(W) FBR/SBT CHECKS,(W) SSP FBR/SBT CHECKS,GB.NEL,1,1,1,0.01,0.01,3/4/2023,3/4/2023
R_CPS_RFC,CNF  PRT  TECO,62573713,72FP,0010,NEL-O2,(W) K-7004 WEEKLY INSPECTION,"(W,M) K-7004 WEEKLY INSPECTION",GB.NEL.NE-K-7004,1,2,2,0.02,0.02,3/4/2023,3/4/2023
R_CPS_RFC,CNF  TECO,62640633,72FP,0010,NEL-E0-2,(M) TEMPORARY ELECTRICAL EQUIPMENT CHKS,"(M,Q) TESC-TEMP ELEC SUPPLY CHECKS",GB.NEL.E01,1,2,2,80,0,3/4/2023,3/4/2023
R_CPS_RFC,CNF  TECO,62496284,72FC,0010,NEL-V6-2,FM SSPCSP-11 & FC2M @ NEL2022 135ST,NEL2022 135ST FM on ladder bolting P1,GB.NEL.M0305001,2,30,30,"5,100.02","5,100.02",3/13/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62496284,72FC,0020,NEL-ZF-S,Set up ropes for growth,NEL2022 135ST FM on ladder bolting P1,GB.NEL.M0305001,1,1,1,"5,100.02","5,100.02",3/13/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62496284,72FC,0030,NEL-V1-2,FM growth,NEL2022 135ST FM on ladder bolting P1,GB.NEL.M0305001,2,120,120,"5,100.02","5,100.02",3/13/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62496284,72FC,0040,NEL-ZF-S,lose MCDR 2022 135 ST,NEL2022 135ST FM on ladder bolting P1,GB.NEL.M0305001,1,1,1,"5,100.02","5,100.02",3/13/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62513755,72FP,0010,NEL-I0-2,(Q) SEALGD CALIBRATE GAS DETECTOR,(Q) SEALGD CALIBRATE GAS DETECTOR,GB.NEL.B0211401,2,10.4,10.4,416,0,3/5/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62555699,72FP,0010,NEL-I0-2,(Q) GLY_GAS CHECK CALIBRATION,(Q) GLY_GAS CHECK CALIBRATION,GB.NEL.B0231001,1,24,24,960,0,3/8/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62561770,72FP,0010,NEL-E0-2,(H) AC MOTOR VISUAL CHECKS,"(H,1,2,4) PM-9703 INSPECT  AC MOTOR",GB.NEL.NE-PM-9703,1,3,3,280,0,3/5/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62561770,72FP,0020,NEL-E0-2,(1) AC MOTOR ELECTRICAL AND INSTRUMENT,"(H,1,2,4) PM-9703 INSPECT  AC MOTOR",GB.NEL.NE-PM-9703,1,4,4,280,0,3/5/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62561771,72FP,0010,NEL-E0-2,(H) AC MOTOR VISUAL CHECKS,"(H,1,2,4) PM-9704 INSPECT  AC MOTOR",GB.NEL.D0206601,1,3,3,120,0,3/5/2023,3/5/2023
GBKSTN,CNF  ICHA QMDA TECO,62561838,72FP,0010,NEL-E0-2,(M) HELICOPTER OBSTRUCTION LIGHTS TEST,(M) HELICOPTER OBSTRUCTION LIGHT,GB.NEL.F0801,1,2,2,80,0,3/5/2023,3/5/2023
GBJMDC,CNF  ICHA PRT  QMDA TECO,62562973,72FP,0010,NEL-O2,(Q) FOAM TANK LEVEL CHECKS,(Q) FOAM TANK LEVEL CHECKS,GB.NEL.F0621,1,2,2,0.02,0.02,3/5/2023,3/5/2023
TPGBPTU1,CNF  ICHA ORSP PRT  QMDA TECO,62562974,72FP,0010,NEL-Z3-2,(H) FOAM TANK SAMPLES,(H) FOAM TANK SAMPLES,GB.NEL.F0621,1,4,4,224.45,200,3/5/2023,3/5/2023
TPGBPTU1,CNF  ORSP PRT  TECO,62562974,72FP,0020,NEL-Z3-2,(H) CREATE 72RE FOR FOAM SAMPLES,(H) FOAM TANK SAMPLES,GB.NEL.F0621,1,1,1,224.45,200,3/5/2023,3/5/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563654,72FP,0010,NEL-Z1-2,(M) INSPECTION OF WORKING AT HEIGHT,(M) INSP OF WORKING AT HEIGHT EQUIPMENT,GB.NEL.L0204002,1,6,6,240,240,3/5/2023,3/5/2023
GBMSU2,CNF  PRT  TECO,62563906,72FP,0010,NEL-O1,(W) BIOCIDE TREATMENT OF WATER USING PWR,(W) BIOCIDE TREATMENT OF PRODUCED WATER,GB.NEL.E0311001,1,2,2,0.02,0.02,3/5/2023,3/5/2023
R_CPS_RFC,CNF  PRT  TECO,62563907,72FP,0010,NEL-O1,(W) BIOCIDE TREATMENT OF LP FLARE DRUM,(W) BIOCIDE TREATMENT OF LP FLARE DRUM,GB.NEL.E1431002,1,10,10,0.1,0.1,3/5/2023,3/5/2023
R_CPS_RFC,CNF  PRT  TECO,62563913,72FP,0010,NEL-O2,(W) OPERATIONS WEEKLY HOSE CHECKS,(W) OPERATIONS WEEKLY HOSE CHECKS,GB.NEL,1,3,3,40.03,40.03,3/5/2023,3/5/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62563913,72FP,0020,NEL-M0-2,(W) CHECK HYDRASUN REGISTER AND UPDATE,(W) OPERATIONS WEEKLY HOSE CHECKS,GB.NEL,1,1,1,40.03,40.03,3/5/2023,3/5/2023
R_CPS_RFC,CNF  ORSP TECO,62563922,72FP,0010,NEL-M0-2,(W) WEEKLY FIRE TEAM TRAINING,(W) FIRE TEAM TRAINING,GB.NEL.F0911016,2,2,2,240,160,3/5/2023,3/5/2023
R_CPS_RFC,CNF  ORSP TECO,62563922,72FP,0020,NEL-E0-2,(W) WEEKLY FIRE TEAM TRAINING,(W) FIRE TEAM TRAINING,GB.NEL.F0911016,2,2,2,240,160,3/5/2023,3/5/2023
R_CPS_RFC,CNF  ORSP TECO,62563922,72FP,0030,NEL-I0-2,(W) WEEKLY FIRE TEAM TRAINING,(W) FIRE TEAM TRAINING,GB.NEL.F0911016,2,2,2,240,160,3/5/2023,3/5/2023
R_CPS_RFC,CNF  PRT  TECO,62574397,72FP,0010,NEL-O2,(W) SSP DELAYED REPAIR CHECKS,(W) SSP DELAYED REPAIR CHECKS,GB.NEL,1,1,1,0.01,0.01,3/5/2023,3/5/2023
R_CPS_RFC,CNF  PRT  TECO,62574426,72FP,0010,NEL-O2,(W)COMPLETE MOBILE SOURCE/NORM STORE CHE,(W) RPS CHECKS,GB.NEL,1,2,2,0.02,0.02,3/5/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62576947,72FC,0005,NEL-ZF-S,Generate LLRN,NEL 2022 164 PS Corroded fasteners,GB.NEL.E0603888,1,4,4,714.05,714.05,3/12/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62576947,72FC,0010,NEL-V6-2,set up,NEL 2022 164 PS Corroded fasteners,GB.NEL.E0603888,1,1,1,714.05,714.05,3/12/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62576947,72FC,0015,NEL-V6-2,NEL 2022 164 PS Corroded fasteners,NEL 2022 164 PS Corroded fasteners,GB.NEL.E0603888,2,20,20,714.05,714.05,3/12/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62576947,72FC,0020,NEL-ZF-S,OIE MCDR update,NEL 2022 164 PS Corroded fasteners,GB.NEL.E0603888,1,1,1,714.05,714.05,3/12/2023,3/5/2023
R_CPS_RFC,CNF  ORSP TECO,62650802,72FC,0010,NEL-M0-2,Investigate and repair stiff operation,Investigate and repair stiff operation D,GB.NEL.NE-IV-66078,1,4,8,160,320,3/5/2023,3/5/2023
R_CPS_RFC,CNF  ORSP TECO,62667433,72FC,0010,NEL-S1-2,GD-027-21: Scaffolding erection,[CRV] Clean and calibrate GD-027-21 for,GB.NEL.NE-GD-027-21,2,12,12,932,"1,800.62",3/11/2023,3/5/2023
R_CPS_RFC,CNF  TECO,62667433,72FC,0020,NEL-I0-2,GD-027-21: Clean and calibrate GD,[CRV] Clean and calibrate GD-027-21 for,GB.NEL.NE-GD-027-21,1,4,4,932,"1,800.62",3/11/2023,3/5/2023
R_CPS_RFC,CNF  ORSP TECO,62667433,72FC,0030,NEL-S1-2,GD-027-21: Scaffolding dismatle,[CRV] Clean and calibrate GD-027-21 for,GB.NEL.NE-GD-027-21,2,6,6,932,"1,800.62",3/11/2023,3/5/2023
